candidate_season_key,season_id,season_name,candidate_name,normalized_rank,normalized_exit_rank,at_risk,exits_at_rank,exit_cause_at_rank,gender_male,gender_label,physical_score,physical_label,age_band,age_label
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,8,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,9,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,10,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,11,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,12,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,13,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,14,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,15,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,16,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,17,18,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,18,18,1,1,FINALE_POTEAUX,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],1,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],2,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],3,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],4,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],5,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],6,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],7,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],8,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],9,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],10,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],11,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],12,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],13,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],14,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],15,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],16,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],17,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],18,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],19,19,1,1,JURY_FINAL_DECISION,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],1,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],2,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],3,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],4,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],5,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],6,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],7,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],8,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],9,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],10,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],11,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],12,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],13,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],14,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],15,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],16,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],17,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],18,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],19,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],20,20,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::xavier,KL02,KL KL02,Xavier,1,1,1,1,MEDICAL,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::caroline mercier,KL02,KL KL02,Caroline Mercier,1,2,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::caroline mercier,KL02,KL KL02,Caroline Mercier,2,2,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::céline genty,KL02,KL KL02,Céline Genty,1,4,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::céline genty,KL02,KL KL02,Céline Genty,2,4,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::céline genty,KL02,KL KL02,Céline Genty,3,4,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::céline genty,KL02,KL KL02,Céline Genty,4,4,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::nelly,KL02,KL KL02,Nelly,1,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::nelly,KL02,KL KL02,Nelly,2,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::nelly,KL02,KL KL02,Nelly,3,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::nelly,KL02,KL KL02,Nelly,4,5,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::nelly,KL02,KL KL02,Nelly,5,5,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::pierre,KL02,KL KL02,Pierre,1,6,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL02::pierre,KL02,KL KL02,Pierre,2,6,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL02::pierre,KL02,KL KL02,Pierre,3,6,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL02::pierre,KL02,KL KL02,Pierre,4,6,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL02::pierre,KL02,KL KL02,Pierre,5,6,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL02::pierre,KL02,KL KL02,Pierre,6,6,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL02::jacky,KL02,KL KL02,Jacky,1,7,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::jacky,KL02,KL KL02,Jacky,2,7,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::jacky,KL02,KL KL02,Jacky,3,7,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::jacky,KL02,KL KL02,Jacky,4,7,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::jacky,KL02,KL KL02,Jacky,5,7,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::jacky,KL02,KL KL02,Jacky,6,7,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::jacky,KL02,KL KL02,Jacky,7,7,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::adonis,KL02,KL KL02,Adonis,1,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,2,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,3,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,4,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,5,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,6,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,7,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,8,9,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::adonis,KL02,KL KL02,Adonis,9,9,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,1,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,2,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,3,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,4,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,5,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,6,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,7,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,8,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,9,10,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::jimmy,KL02,KL KL02,Jimmy,10,10,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL02::béatrice,KL02,KL KL02,Béatrice,1,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,2,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,3,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,4,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,5,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,6,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,7,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,8,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,9,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,10,11,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::béatrice,KL02,KL KL02,Béatrice,11,11,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,1,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,2,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,3,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,4,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,5,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,6,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,7,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,8,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,9,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,10,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,11,12,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::françois-xavier,KL02,KL KL02,François-Xavier,12,12,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::isabelle,KL02,KL KL02,Isabelle,1,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,2,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,3,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,4,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,5,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,6,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,7,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,8,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,9,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,10,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,11,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,12,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,13,14,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::isabelle,KL02,KL KL02,Isabelle,14,14,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::maud,KL02,KL KL02,Maud,1,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,2,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,3,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,4,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,5,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,6,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,7,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,8,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,9,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,10,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,11,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,12,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,13,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,14,15,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::maud,KL02,KL KL02,Maud,15,15,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL02::marianne,KL02,KL KL02,Marianne,1,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,2,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,3,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,4,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,5,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,6,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,7,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,8,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,9,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,10,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,11,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,12,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,13,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,14,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,15,16,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::marianne,KL02,KL KL02,Marianne,16,16,1,1,ELIMINATION_CHALLENGE,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL02::bernard,KL02,KL KL02,Bernard,1,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,2,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,3,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,4,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,5,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,6,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,7,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,8,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,9,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,10,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,11,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,12,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,13,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,14,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,15,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,16,17,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::bernard,KL02,KL KL02,Bernard,17,17,1,1,FINALE_POTEAUX,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,1,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,2,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,3,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,4,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,5,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,6,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,7,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,8,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,9,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,10,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,11,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,12,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,13,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,14,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,15,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,16,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,17,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,18,19,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::nicolas roy,KL02,KL KL02,Nicolas Roy,19,19,1,1,JURY_FINAL_DECISION,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,1,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,2,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,3,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,4,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,5,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,6,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,7,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL02::amel fatnassi,KL02,KL KL02,Amel Fatnassi,8,20,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
