candidate_season_key,season_id,season_name,season_year,candidate_name,age,gender,physical_score_previous,survival_time,event,censored,final_position_raw,departure_type_normalized,departure_category,departure_model_category,returned_to_game,first_exit_order,final_exit_order,physical_score_confidence,gender_male,physical_score_available,complete_case_main_model,complete_case_physical_model,final_departure_cause,age_band,event_vote_conseil,event_medical,event_finale_orientation,event_finale_poteaux,event_elimination_challenge,event_jury_final_decision,event_voluntary,event_ambassadeurs,event_destins_lies,physical_score,physical_profile,physical_score_source,physical_score_reviewer_status,event_vote_conseil_combined,analysis_departure_cause,season_cast_size,normalized_exit_rank_20,normalized_rank_block_3,reached_orientation,reached_poteaux,reached_jury_final,jury_final_win,final_phase_reached,prefinal_exit_event,prefinal_exit_order,prefinal_exit_count_season,prefinal_rank_15,prefinal_block_3,prefinal_block_5
KL26::benjamin,KL26,Koh-Lanta : Le Feu Sacré,2023,Benjamin,23.0,MALE,0.0,5.0,1,False,Abandon volontaire [ 15 ],ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,False,5,5,MANUAL_FINAL,1,1,1,1,VOLUNTARY,18-25,0,0,0,0,0,0,1,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,VOLUNTARY,20,5,4–6,0,0,0,0,0,1,5.0,16.0,4.0,4–6,1–5
KL26::martin,KL26,Koh-Lanta : Le Feu Sacré,2023,Martin,30.0,MALE,0.0,6.0,1,False,Abandon médical [ 16 ],ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,False,6,6,MANUAL_FINAL,1,1,1,1,MEDICAL,26-33,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,20,6,4–6,0,0,0,0,0,1,6.0,16.0,5.0,4–6,1–5
KL26::christine,KL26,Koh-Lanta : Le Feu Sacré,2023,Christine,49.0,FEMALE,0.0,7.0,1,False,Éliminée [ 17 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,7,7,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,7,7–9,0,0,0,0,0,1,7.0,16.0,6.0,4–6,6–10
KL26::rudy,KL26,Koh-Lanta : Le Feu Sacré,2023,Rudy,41.0,MALE,0.0,8.0,1,False,Éliminé [ 18 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,8,8,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,8,7–9,0,0,0,0,0,1,8.0,16.0,7.0,7–9,6–10
KL26::grâce,KL26,Koh-Lanta : Le Feu Sacré,2023,Grâce,39.0,FEMALE,0.0,9.0,1,False,"Abandon volontaire [ 19 ] , [ n 1 ]",ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,False,9,9,MANUAL_FINAL,0,1,1,1,VOLUNTARY,34-41,0,0,0,0,0,0,1,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,VOLUNTARY,20,9,7–9,0,0,0,0,0,1,9.0,16.0,8.0,7–9,6–10
KL26::anne-sophie,KL26,Koh-Lanta : Le Feu Sacré,2023,Anne-Sophie,35.0,FEMALE,0.0,10.0,1,False,Éliminée [ 20 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,10,10,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,10,10–12,0,0,0,0,0,1,10.0,16.0,9.0,7–9,6–10
KL26::helena,KL26,Koh-Lanta : Le Feu Sacré,2023,Helena,27.0,FEMALE,0.0,11.0,1,False,Éliminée [ 21 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,11,11,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,11,10–12,0,0,0,0,0,1,11.0,16.0,10.0,10–12,6–10
KL26::gilles,KL26,Koh-Lanta : Le Feu Sacré,2023,Gilles,31.0,MALE,0.0,12.0,1,False,Éliminé [ 22 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,12,12,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,12,10–12,0,0,0,0,0,1,12.0,16.0,11.0,10–12,11–15
KL26::clémence,KL26,Koh-Lanta : Le Feu Sacré,2023,Clémence,27.0,FEMALE,0.0,13.0,1,False,Éliminée [ 23 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,13,13,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,0,0,0,0,0,0,0,0,1,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,13,13–15,0,0,0,0,0,1,13.0,16.0,12.0,10–12,11–15
KL26::esteban,KL26,Koh-Lanta : Le Feu Sacré,2023,Esteban,40.0,MALE,0.0,14.0,1,False,Éliminé [ 24 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,14,14,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,14,13–15,0,0,0,0,0,1,14.0,16.0,13.0,13–15,11–15
KL26::laura,KL26,Koh-Lanta : Le Feu Sacré,2023,Laura,32.0,FEMALE,0.0,15.0,1,False,Éliminée [ 25 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,15,15,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,15,13–15,0,0,0,0,0,1,15.0,16.0,14.0,13–15,11–15
KL26::quentin,KL26,Koh-Lanta : Le Feu Sacré,2023,Quentin,26.0,MALE,0.0,16.0,1,False,Éliminé [ 26 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,16,16,MANUAL_FINAL,1,1,1,1,AMBASSADEURS,26-33,0,0,0,0,0,0,0,1,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,AMBASSADEURS,20,16,16–18,0,0,0,0,0,1,16.0,16.0,15.0,13–15,11–15
KL26::julie,KL26,Koh-Lanta : Le Feu Sacré,2023,Julie,33.0,FEMALE,1.0,17.0,1,False,Éliminée [ 27 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,17,17,MANUAL_FINAL,0,1,1,1,FINALE_ORIENTATION,26-33,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,20,17,16–18,1,0,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL26::nicolas,KL26,Koh-Lanta : Le Feu Sacré,2023,Nicolas,43.0,MALE,0.0,18.0,1,False,Éliminé [ 28 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,18,18,MANUAL_FINAL,1,1,1,1,FINALE_POTEAUX,42+,0,0,0,1,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_POTEAUX,20,18,16–18,1,1,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL26::tania,KL26,Koh-Lanta : Le Feu Sacré,2023,Tania,22.0,FEMALE,0.0,19.0,1,False,Finaliste [ 28 ],FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,19,19,MANUAL_FINAL,0,1,1,1,JURY_FINAL_DECISION,18-25,0,0,0,0,0,1,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,20,19,19–20,1,1,1,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL26::frédéric,KL26,Koh-Lanta : Le Feu Sacré,2023,Frédéric,33.0,MALE,0.0,20.0,0,True,Vainqueur [ 28 ],VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,20,20,MANUAL_FINAL,1,1,1,1,CENSORED_WINNER,26-33,0,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,20,20,19–20,1,1,1,1,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
"KL25::céline ""lili"" gasnier",KL25,Koh-Lanta : Le Totem Maudit,2022,"Céline ""Lili"" Gasnier",40.0,FEMALE,0.0,1.0,1,False,1st Voted Out Day 2,CONSEIL,INDETERMINE,INDETERMINE,False,1,1,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,1,1–3,0,0,0,0,0,1,1.0,19.0,1.0,1–3,1–5
KL25::céline dufrenoy,KL25,Koh-Lanta : Le Totem Maudit,2022,Céline Dufrenoy,41.0,FEMALE,0.0,2.0,1,False,2nd Voted Out Day 3,CONSEIL,INDETERMINE,INDETERMINE,False,2,2,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,1,1–3,0,0,0,0,0,1,2.0,19.0,1.0,1–3,1–5
KL25::franck macia,KL25,Koh-Lanta : Le Totem Maudit,2022,Franck Macia,52.0,MALE,1.0,3.0,1,False,Left Competition Day 4,INDETERMINE,INDETERMINE,INDETERMINE,False,3,3,MANUAL_FINAL,1,1,1,1,VOLUNTARY,42+,0,0,0,0,0,0,1,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,VOLUNTARY,24,2,1–3,0,0,0,0,0,1,3.0,19.0,2.0,1–3,1–5
KL25::mattéo real,KL25,Koh-Lanta : Le Totem Maudit,2022,Mattéo Real,20.0,MALE,1.0,4.0,1,False,3rd Voted Out Day 6,CONSEIL,INDETERMINE,INDETERMINE,False,4,4,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,3,1–3,0,0,0,0,0,1,4.0,19.0,3.0,1–3,1–5
KL25::samira aït-brahim,KL25,Koh-Lanta : Le Totem Maudit,2022,Samira Aït-Brahim,34.0,FEMALE,1.0,5.0,1,False,4th Voted Out Day 9,CONSEIL,INDETERMINE,INDETERMINE,False,5,5,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,4,4–6,0,0,0,0,0,1,5.0,19.0,4.0,4–6,1–5
KL25::benjamin breerette,KL25,Koh-Lanta : Le Totem Maudit,2022,Benjamin Breerette,24.0,MALE,0.0,6.0,1,False,5th Voted Out Day 11,CONSEIL,INDETERMINE,INDETERMINE,False,6,6,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,5,4–6,0,0,0,0,0,1,6.0,19.0,4.0,4–6,1–5
KL25::stéphanie tribot,KL25,Koh-Lanta : Le Totem Maudit,2022,Stéphanie Tribot,35.0,FEMALE,0.0,7.0,1,False,7th Voted Out Day 17,CONSEIL,INDETERMINE,INDETERMINE,True,7,7,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,5,4–6,0,0,0,0,0,1,7.0,19.0,5.0,4–6,1–5
KL25::jean-philippe masy,KL25,Koh-Lanta : Le Totem Maudit,2022,Jean-Philippe Masy,36.0,MALE,0.0,8.0,1,False,Medically Evacuated Day 16,ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,False,8,8,MANUAL_FINAL,1,1,1,1,MEDICAL,34-41,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,24,6,4–6,0,0,0,0,0,1,8.0,19.0,6.0,4–6,6–10
KL25::alexandra élizé,KL25,Koh-Lanta : Le Totem Maudit,2022,Alexandra Élizé,35.0,FEMALE,0.0,9.0,1,False,8th Voted Out Day 20,CONSEIL,INDETERMINE,INDETERMINE,False,9,9,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,7,7–9,0,0,0,0,0,1,9.0,19.0,7.0,7–9,6–10
KL25::setha el hajjami,KL25,Koh-Lanta : Le Totem Maudit,2022,Setha El Hajjami,35.0,FEMALE,0.0,10.0,1,False,9th Voted Out Day 22,CONSEIL,INDETERMINE,INDETERMINE,False,10,10,MANUAL_FINAL,0,1,1,1,AMBASSADEURS,34-41,0,0,0,0,0,0,0,1,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,AMBASSADEURS,24,8,7–9,0,0,0,0,0,1,10.0,19.0,8.0,7–9,6–10
KL25::colin mottas,KL25,Koh-Lanta : Le Totem Maudit,2022,Colin Mottas,25.0,MALE,0.0,11.0,1,False,10th Voted Out 1st Jury Member Day 23,CONSEIL,INDETERMINE,INDETERMINE,False,11,11,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,9,7–9,0,0,0,0,0,1,11.0,19.0,8.0,7–9,6–10
KL25::pauline pourchaire,KL25,Koh-Lanta : Le Totem Maudit,2022,Pauline Pourchaire,24.0,FEMALE,0.0,12.0,1,False,Eliminated 2nd Jury Member Day 25,INDETERMINE,INDETERMINE,INDETERMINE,False,12,12,MANUAL_FINAL,0,1,1,1,ELIMINATION_CHALLENGE,18-25,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,24,10,10–12,0,0,0,0,0,1,12.0,19.0,9.0,7–9,6–10
KL25::yannick zachée,KL25,Koh-Lanta : Le Totem Maudit,2022,Yannick Zachée,34.0,MALE,1.0,13.0,1,False,11th Voted Out 3rd Jury Member Day 25,CONSEIL,INDETERMINE,INDETERMINE,False,13,13,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,10,10–12,0,0,0,0,0,1,13.0,19.0,10.0,10–12,6–10
KL25::anne-sophie mounier,KL25,Koh-Lanta : Le Totem Maudit,2022,Anne-Sophie Mounier,34.0,FEMALE,1.0,14.0,1,False,12th Voted Out 4th Jury Member Day 28,CONSEIL,INDETERMINE,INDETERMINE,False,14,14,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,11,10–12,0,0,0,0,0,1,14.0,19.0,11.0,10–12,11–15
KL25::maxime tournoux,KL25,Koh-Lanta : Le Totem Maudit,2022,Maxime Tournoux,33.0,MALE,0.0,15.0,1,False,13th Voted Out 5th Jury Member Day 31,CONSEIL,INDETERMINE,INDETERMINE,False,15,15,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,12,10–12,0,0,0,0,0,1,15.0,19.0,11.0,10–12,11–15
KL25::louana roy,KL25,Koh-Lanta : Le Totem Maudit,2022,Louana Roy,28.0,FEMALE,0.0,16.0,1,False,Eliminated 6th Jury Member Day 31,INDETERMINE,INDETERMINE,INDETERMINE,False,16,16,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,0,0,0,0,0,0,0,0,1,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,13,13–15,0,0,0,0,0,1,16.0,19.0,12.0,10–12,11–15
KL25::fouzi ould bouamama,KL25,Koh-Lanta : Le Totem Maudit,2022,Fouzi Ould Bouamama,28.0,MALE,0.0,17.0,1,False,Eliminated 7th Jury Member Day 33,INDETERMINE,INDETERMINE,INDETERMINE,False,17,17,MANUAL_FINAL,1,1,1,1,ELIMINATION_CHALLENGE,26-33,0,0,0,0,1,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,24,14,13–15,0,0,0,0,0,1,17.0,19.0,13.0,13–15,11–15
KL25::nicolas bellon,KL25,Koh-Lanta : Le Totem Maudit,2022,Nicolas Bellon,39.0,MALE,0.0,18.0,1,False,14th Voted Out 8th Jury Member Day 34,CONSEIL,INDETERMINE,INDETERMINE,False,18,18,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,15,13–15,0,0,0,0,0,1,18.0,19.0,14.0,13–15,11–15
KL25::olga khokhlova,KL25,Koh-Lanta : Le Totem Maudit,2022,Olga Khokhlova,35.0,FEMALE,1.0,19.0,1,False,15th Voted Out 9th Jury Member Day 37,CONSEIL,INDETERMINE,INDETERMINE,False,19,19,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,15,13–15,0,0,0,0,0,1,19.0,19.0,15.0,13–15,11–15
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,2022,Ambre Daudet,27.0,FEMALE,0.0,20.0,1,False,Eliminated 10th Jury Member Day 38,INDETERMINE,INDETERMINE,INDETERMINE,False,20,20,MANUAL_FINAL,0,1,1,1,FINALE_ORIENTATION,26-33,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,24,16,16–18,1,0,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,2022,Jean-Charles Chatelus,40.0,MALE,0.0,21.0,1,False,16th Voted Out 11th Jury Member Day 39,CONSEIL,INDETERMINE,INDETERMINE,False,21,21,MANUAL_FINAL,1,1,1,1,FINALE_POTEAUX,34-41,0,0,0,1,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_POTEAUX,24,17,16–18,1,1,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,2022,Géraldine Nicolle,47.0,FEMALE,0.0,22.0,1,False,Runner-Up Day 39,FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,22,22,MANUAL_FINAL,0,1,1,1,JURY_FINAL_DECISION,42+,0,0,0,0,0,1,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,24,18,16–18,1,1,1,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,2022,Bastien San Pedro,32.0,MALE,0.0,23.0,0,True,Dual Survivors Day 39,CO_VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,23,23,MANUAL_FINAL,1,1,1,1,CENSORED_WINNER,26-33,0,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,24,19,19–20,1,1,1,1,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,2022,François Descamp,38.0,MALE,1.0,24.0,0,True,Cadlao,CO_VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,24,24,MANUAL_FINAL,1,1,1,1,CENSORED_WINNER,34-41,0,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,24,20,19–20,1,1,1,1,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL32::françois,KL32,Koh-Lanta : Les 4 Terres,2020,François,47.0,MALE,0.0,1.0,1,False,"Abandon médical [ 17 ] [source secondaire souhaitée] , [ 18 ] [source secondaire souhaitée] , [ 19 ] [source secondaire souhaitée] , [ 20 ]",ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,False,1,1,MANUAL_FINAL,1,1,1,1,MEDICAL,42+,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,24,1,1–3,0,0,0,0,0,1,1.0,19.0,1.0,1–3,1–5
KL32::carole,KL32,Koh-Lanta : Les 4 Terres,2020,Carole,52.0,FEMALE,0.0,2.0,1,False,"Éliminée [ 21 ] [source secondaire souhaitée] , [ 22 ] [source secondaire souhaitée] , [ 23 ] [source secondaire souhaitée] , [ 20 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,2,2,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,1,1–3,0,0,0,0,0,1,2.0,19.0,1.0,1–3,1–5
KL32::samuel,KL32,Koh-Lanta : Les 4 Terres,2020,Samuel,39.0,MALE,0.0,3.0,1,False,"Abandon médical [ 24 ] [source secondaire souhaitée] , [ 25 ] [source secondaire souhaitée] , [ 26 ] [source secondaire souhaitée]",ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,False,3,3,MANUAL_FINAL,1,1,1,1,MEDICAL,34-41,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,24,2,1–3,0,0,0,0,0,1,3.0,19.0,2.0,1–3,1–5
KL32::diane,KL32,Koh-Lanta : Les 4 Terres,2020,Diane,25.0,FEMALE,0.0,4.0,1,False,"Éliminée [ 27 ] [source secondaire souhaitée] , [ 28 ] [source secondaire souhaitée] , [ 29 ] [source secondaire souhaitée] , [ 30 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,4,4,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,3,1–3,0,0,0,0,0,1,4.0,19.0,3.0,1–3,1–5
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,2020,Estelle,47.0,FEMALE,0.0,5.0,1,False,"Éliminée [ 31 ] [source secondaire souhaitée] , [ 32 ] [source secondaire souhaitée] , [ 33 ] [source secondaire souhaitée] , [ 30 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,5,5,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,4,4–6,0,0,0,0,0,1,5.0,19.0,4.0,4–6,1–5
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,2020,Mathieu,31.0,MALE,1.0,6.0,1,False,"Éliminé [ 34 ] [source secondaire souhaitée] , [ 35 ] [source secondaire souhaitée] , [ 36 ] [source secondaire souhaitée] , [ 37 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,6,6,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,5,4–6,0,0,0,0,0,1,6.0,19.0,4.0,4–6,1–5
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,2020,Adrien,30.0,MALE,0.0,7.0,1,False,"Éliminé [ 38 ] [source secondaire souhaitée] , [ 39 ] [source secondaire souhaitée] , [ 40 ] [source secondaire souhaitée] , [ 41 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,7,7,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,5,4–6,0,0,0,0,0,1,7.0,19.0,5.0,4–6,1–5
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,2020,Aubin,23.0,MALE,0.0,8.0,1,False,"Éliminé [ 42 ] [source secondaire souhaitée] , [ 43 ] [source secondaire souhaitée] , [ 44 ] [source secondaire souhaitée] , [ 45 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,8,8,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,6,4–6,0,0,0,0,0,1,8.0,19.0,6.0,4–6,6–10
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,2020,Sébastien,37.0,MALE,0.0,9.0,1,False,"Éliminé [ 46 ] [source secondaire souhaitée] , [ 47 ] [source secondaire souhaitée] , [ 48 ] [source secondaire souhaitée] , [ 49 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,9,9,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,7,7–9,0,0,0,0,0,1,9.0,19.0,7.0,7–9,6–10
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,2020,Marie-France,49.0,FEMALE,0.0,10.0,1,False,"Éliminée [ 50 ] [source secondaire souhaitée] , [ 51 ] [source secondaire souhaitée] , [ 52 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,10,10,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,8,7–9,0,0,0,0,0,1,10.0,19.0,8.0,7–9,6–10
